metav1.ObjectMeta,https://kubernetes.io/docs/reference/generated/kubernetes-api/v1.17/#objectmeta-v1-meta
metav1.ListMeta,https://kubernetes.io/docs/reference/generated/kubernetes-api/v1.17/#listmeta-v1-meta
metav1.LabelSelector,https://kubernetes.io/docs/reference/generated/kubernetes-api/v1.17/#labelselector-v1-meta
v1.ResourceRequirements,https://kubernetes.io/docs/reference/generated/kubernetes-api/v1.17/#resourcerequirements-v1-core
v1.LocalObjectReference,https://kubernetes.io/docs/reference/generated/kubernetes-api/v1.17/#localobjectreference-v1-core
v1.SecretKeySelector,https://kubernetes.io/docs/reference/generated/kubernetes-api/v1.17/#secretkeyselector-v1-core
v1.PersistentVolumeClaim,https://kubernetes.io/docs/reference/generated/kubernetes-api/v1.17/#persistentvolumeclaim-v1-core
v1.EmptyDirVolumeSource,https://kubernetes.io/docs/reference/generated/kubernetes-api/v1.17/#emptydirvolumesource-v1-core
